Database,GEM unit/phase ID,GEM location ID,Country/Area,Wiki URL,Plant name,Unit name,Plant name (other),Plant name (local),Owner,Owner GEM Entity ID,Parent,Parent GEM Entity ID,Capacity (MW),Status,Start year,Retired year,Planned retirement,Combustion technology,Coal type,Coal source,Conversion to (fuel),Conversion to (GEM unit ID),Alternate Fuel,Location,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Subregion,Region,Latitude,Longitude,Location accuracy,Permits,Permit Date,Permit Parsed,Captive,Captive industry use,Captive residential use,China Capacity Payment Recipient,CHP,Plant age (years),Capacity factor,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Annual CO2 (million tonnes / annum),Remaining plant lifetime (years),Lifetime CO2 (million tonnes)
July 2025,G100000102588,L100000104269,United States,https://www.gem.wiki/Edgewater_Generating_Station,Edgewater Generating Station,"Unit 5, timepoint 1",,,Wisconsin Power and Light Co [100%],E100000004337 [100%],Alliant Energy Corp [100.0%],E100000001135 [100.0%],413.7,operating,1985.0,,2028.0,subcritical,subbituminous,,fossil gas: natural gas,G100001028183,,Sheboygan,Sheboygan,,Wisconsin,Northern America,Americas,43.716161,-87.705894,exact,,,,,,,,,40,0.55,11747.7,96100,2.374232810713121,3,7.122698432139362
July 2025,G100000115938,L100000103885,United States,https://www.gem.wiki/Edwardsport_power_station,Edwardsport power station,Unit 3,,,Duke Energy Indiana LLC [100%],E100000002840 [100%],Duke Energy Corp,E100000001194,331.5,operating,2013.0,,,IGCC,unknown,,,,,Edwardsport,,,Indiana,Northern America,Americas,38.797506,-87.250488,exact,,,,,,,,,12,0.55,9033.600000000002,96100,1.462949461073787,23,33.6478376046971
July 2025,G100000107594,L100000104274,United States,https://www.gem.wiki/Elm_Road_power_station,Elm Road power station,"Unit 2, timepoint 1","ERGS, Elm Road Generating Station, Oak Creek power station",,Madison Gas & Electric Co [8%]; Wisconsin Electric Power Co [83%]; WPPI Energy [8%],E100000002340 [8%]; E100000003518 [8%]; E100000004336 [83%],WEC Energy Group Inc [83.3%]; MGE Energy Inc [8.3%]; WPPI Energy [8.3%],E100000001324 [83.3%]; E100000001251 [8.3%]; E100000002340 [8.3%],701.3,operating,2011.0,,2032.0,supercritical,bituminous,,fossil gas: natural gas,G100001017955,,Oak Creek,,,Wisconsin,Northern America,Americas,42.8467861,-87.8294148,exact,,,,,,,,no,14,0.55,9249.900000000001,94600,3.119561553734657,7,21.8369308761426
July 2025,G100000102698,L100000103886,United States,https://www.gem.wiki/F._B._Culley_power_station,F. B. Culley power station,"Unit 3, timepoint 1",F. B. Culley Generating Station,,Southern Indiana Gas and Electric Co [100%],E100000004081 [100%],CenterPoint Energy Inc [100.0%],E100000001177 [100.0%],265.2,operating,1973.0,,2027.0,subcritical,bituminous,,fossil gas: natural gas,G100001028193,,Newburgh,Warrick,,Indiana,Northern America,Americas,37.908961,-87.324717,exact,,,,,,,,,52,0.55,12617.9,94600,1.609212078778642,2,3.218424157557283
July 2025,G100000102722,L100000104196,United States,https://www.gem.wiki/Fayette_Power_Project,Fayette Power Project,Unit 2,,,Austin Energy Corp [50%]; Lower Colorado River Authority [50%],E100000002179 [50%]; E100000002279 [50%],Austin Energy Corp [50.0%]; Lower Colorado River Authority [50.0%],E100000002179 [50.0%]; E100000002279 [50.0%],615.0,operating,1980.0,,,subcritical,subbituminous,,,,,La Grange,Fayette,,Texas,Northern America,Americas,29.916456,-96.750842,exact,,,,,,,,,45,0.55,10877.5,96100,3.268053381383381,5,16.34026690691691
July 2025,G100000102775,L100000103793,United States,https://www.gem.wiki/Flint_Creek_Power_Plant,Flint Creek Power Plant,Unit 1,,,Arkansas Electric Cooperative Corp [50%]; Southwestern Electric Power Co [50%],E100000002176 [50%]; E100000004084 [50%],American Electric Power Company Inc [50.0%]; Arkansas Electric Cooperative Corp [50.0%],E100000001140 [50.0%]; E100000002176 [50.0%],558.0,operating,1978.0,,2038.0,subcritical,subbituminous,,,,,Gentry,Benton,,Arkansas,Northern America,Americas,36.256083,-94.523908,exact,,,,,,,,,47,0.55,10877.5,96100,2.965160628962483,13,38.54708817651228
July 2025,G100000102778,L100000104250,United States,https://www.gem.wiki/Fort_Martin_power_station,Fort Martin power station,Unit 1,,,Monongahela Power Co [100%],E100001001356 [100%],FirstEnergy Corp,E100001001053,576.0,operating,1967.0,,2035.0,supercritical,bituminous,,,,,Maidsville,Monongalia,,West Virginia,Northern America,Americas,39.710364,-79.927164,exact,,,,,,,,,58,0.55,10511.25,94600,2.91158539166088,10,29.1158539166088
July 2025,G100000102783,L100000104060,United States,https://www.gem.wiki/Four_Corners_Steam_Plant,Four Corners Steam Plant,Unit 4,,,4C Acquisition LLC [7%]; Arizona Public Service Co [63%]; Tucson Electric Power Co [7%]; Public Service Company of New Mexico [13%]; Salt River Project [10%],E100001001188 [7%]; E100000002459 [63%]; E100000004251 [7%]; E100000001291 [10%]; E100000003846 [13%],Pinnacle West Capital Corp [70.0%]; PNM Resources Inc [13.0%]; Salt River Project [10.0%]; Fortis Inc [7.0%],E100000001283 [70.0%]; E100000001277 [13.0%]; E100000001291 [10.0%]; E100000000114 [7.0%],818.1,operating,1969.0,,2031.0,supercritical,subbituminous,,,,,Fruitland,San Juan,,New Mexico,Northern America,Americas,36.689369,-108.480339,exact,,,,,,,,,56,0.55,10511.25,96100,4.200932391814169,6,25.20559435088501
July 2025,G100000102914,L100000104187,United States,https://www.gem.wiki/Gallatin_Fossil_Plant,Gallatin Fossil Plant,Unit 3,,,Tennessee Valley Authority [100%],E100000002329 [100%],Tennessee Valley Authority [100.0%],E100000002329 [100.0%],327.6,operating,1959.0,,2035.0,subcritical,bituminous,,,,,Gallatin,Sumner,,Tennessee,Northern America,Americas,36.315372,-86.400783,exact,,,,,,,,,66,0.55,11747.7,94600,1.85075709668862,10,18.50757096688621
July 2025,G100000102959,L100000103780,United States,https://www.gem.wiki/Gaston_Steam_Plant,Gaston Steam Plant,"Unit 5, timepoint 1","Ernest C. Gaston Electric Generating Plant, EC Gaston power station, Plant Gaston",,Alabama Power Co [100%],E100000002418 [100%],Southern Co [100.0%],E100000001309 [100.0%],952.0,operating,1974.0,,2028.0,supercritical,bituminous,,fossil gas: natural gas,G100001017992,fossil gas,Wilsonville,Shelby,,Alabama,Northern America,Americas,33.243164,-86.458936,exact,,,,,,,,no,51,0.55,10511.25,94600,4.812203633439511,3,14.43661090031853
July 2025,G100000102960,L100000104107,United States,https://www.gem.wiki/Gavin_Power_Plant,Gavin Power Plant,Unit 1,General James M. Gavin Power Plant,,Lightstone Generation LLC [100%],E100000003485 [100%],Bridgepoint Group PLC; Energy Capital Partners Management LP,E100002016384; E100000001205,1300.0,operating,1974.0,,,supercritical,bituminous,,,,,Cheshire,Gallia,,Ohio,Northern America,Americas,38.935369,-82.115378,exact,,,,,,,,,51,0.55,10511.25,94600,6.571286474234625,5,32.85643237117312
July 2025,G100000102992,L100000103910,United States,https://www.gem.wiki/George_Neal_Station_North,George Neal Station North,Unit 3,,,MidAmerican Energy Co [72%]; Interstate Power and Light Co [28%],E100000003563 [72%]; E100000003319 [28%],Berkshire Hathaway Inc [72.0%]; Alliant Energy Corp [28.0%],E100000001155 [72.0%]; E100000001135 [28.0%],584.1,operating,1975.0,,,subcritical,subbituminous,,,,,Sioux City,Woodbury,,Iowa,Northern America,Americas,42.325833,-96.381361,exact,,,,,,,,,50,0.55,10877.5,96100,3.103853626123631,5,15.51926813061815
July 2025,G100000102993,L100000103911,United States,https://www.gem.wiki/George_Neal_Station_South,George Neal Station South,Unit 4,,,NorthWestern Energy Group Inc [8%]; Corn Belt Power Cooperative [8%]; MidAmerican Energy Co [40%]; Interstate Power and Light Co [25%]; unknown [16%],E100000132388 [16%]; E100000150310 [8%]; E100000003319 [25%]; E100001001263 [8%]; E100000003563 [40%],Berkshire Hathaway Inc [40.6%]; Alliant Energy Corp [25.7%]; unknown [16.4%]; NorthWestern Energy Group Inc [8.7%]; Touchstone Energy Cooperative Inc,E100000001155 [40.6%]; E100000001135 [25.7%]; E100000132388 [16.4%]; E100000150310 [8.7%]; E100000001311,695.9,operating,1979.0,,,subcritical,subbituminous,,,,,Sioux City,Woodbury,,Iowa,Northern America,Americas,42.299653,-96.362597,exact,,,,,,,,yes,46,0.55,10877.5,96100,3.69794853350357,5,18.48974266751785
July 2025,G100000103006,L100000104038,United States,https://www.gem.wiki/Gerald_Gentleman_Station,Gerald Gentleman Station,Unit 2,,,Nebraska Public Power District [100%],E100000002289 [100%],Nebraska Public Power District [100.0%],E100000002289 [100.0%],681.3,operating,1982.0,,,subcritical,subbituminous,,,,,Sutherland,Lincoln,,Nebraska,Northern America,Americas,41.080981,-101.14075,exact,,,,,,,,,43,0.55,10877.5,96100,3.620365477620321,5,18.1018273881016
July 2025,G100000103015,L100000103941,United States,https://www.gem.wiki/Ghent_Generating_Station,Ghent Generating Station,Unit 1,,,Kentucky Utilities Co [100%],E100000003414 [100%],PPL Corp [100.0%],E100000001278 [100.0%],556.9,operating,1974.0,,,subcritical,bituminous,,,,,Ghent,Carroll,,Kentucky,Northern America,Americas,38.748617,-85.0374,exact,,,,,,,,,51,0.55,10877.5,94600,2.91312414401566,5,14.5656207200783
July 2025,G100000103031,L100000103889,United States,https://www.gem.wiki/Gibson_Generating_Station,Gibson Generating Station,Unit 4,,,Duke Energy Indiana LLC [100%],E100000002840 [100%],Duke Energy Corp,E100000001194,667.9,operating,1979.0,,2031.0,supercritical,bituminous,,,,,East Mount Carmel,Gibson,,Indiana,Northern America,Americas,38.371381,-87.768189,exact,,,,,,,,,46,0.55,10511.25,94600,3.376124797031774,6,20.25674878219064
July 2025,G100000103118,L100000104122,United States,https://www.gem.wiki/Grand_River_Energy_Center,Grand River Energy Center,Unit 2,"GREC, Chouteau Plant, GRDA Plant",,Grand River Dam Authority [100%],E100000002261 [100%],Grand River Dam Authority [100.0%],E100000002261 [100.0%],594.0,operating,1985.0,,2026.0,subcritical,subbituminous,,,,,Chouteau,Mayes,,Oklahoma,Northern America,Americas,36.188703,-95.289033,exact,,,,,,,,,40,0.55,10877.5,96100,3.156461314701998,1,3.156461314701998
July 2025,G100000103642,L100000104034,United States,https://www.gem.wiki/Hardin_Generating_Station,Hardin Generating Station,Unit 1,,,Heorot Power Management LLC [100%],E100001001317 [100%],Heorot Power Holdings LLC [100.0%],E100001001308 [100.0%],115.7,operating,2006.0,,,subcritical,subbituminous,,,,,Hardin,Big Horn,,Montana,Northern America,Americas,45.764342,-107.598292,exact,,,,,,,,,19,0.55,11312.6,96100,0.6394119142684546,16,10.23059062829527
July 2025,G100000103666,L100000104252,United States,https://www.gem.wiki/Harrison_power_station,Harrison power station,Unit 2,,,Monongahela Power Co [100%],E100001001356 [100%],FirstEnergy Corp,E100001001053,684.0,operating,1973.0,,2040.0,supercritical,bituminous,,,,,Haywood,Harrison,,West Virginia,Northern America,Americas,39.385428,-80.333397,exact,,,,,,,,,52,0.55,10511.25,94600,3.457507652597295,15,51.86261478895943
July 2025,G100000103690,L100000104016,United States,https://www.gem.wiki/Hawthorn_Station,Hawthorn Station,Unit 5R,,,Evergy Metro Inc [100%],E100000003004 [100%],Evergy Inc [100.0%],E100000001210 [100.0%],565.0,operating,2001.0,,,subcritical,subbituminous,,,,,Kansas City,Jackson,,Missouri,Northern America,Americas,39.130683,-94.4778,exact,,,,,,,,,24,0.55,10442.4,96100,2.882263665142027,11,31.7049003165623
July 2025,G100000103692,L100000103809,United States,https://www.gem.wiki/Hayden_Station,Hayden Station,Unit 2,,,Public Service Company of Colorado [37%]; Salt River Project [50%]; PacifiCorp [12%],E100000003765 [12%]; E100000003845 [37%]; E100000001291 [50%],Salt River Project [50.0%]; Xcel Energy Inc [37.4%]; Berkshire Hathaway Inc [12.6%],E100000001291 [50.0%]; E100000001329 [37.4%]; E100000001155 [12.6%],257.0,operating,1976.0,,2027.0,subcritical,bituminous,,,,,Hayden,Routt,,Colorado,Northern America,Americas,40.487122,-107.185669,exact,,,,,,,,,49,0.55,12617.9,94600,1.559455144216104,2,3.118910288432208
July 2025,G100000103703,L100000103786,United States,https://www.gem.wiki/Healy_Power_Plant,Healy Power Plant,Clean Coal Unit 2,,,Golden Valley Electric Association Inc [100%],E100001000666 [100%],Golden Valley Electric Association Inc [100.0%],E100001000666 [100.0%],50.0,operating,2015.0,,,subcritical,subbituminous,,,,,Healy,,,Alaska,Northern America,Americas,63.854431,-148.94815,exact,,,,,,,,,10,0.55,11312.6,96100,0.2763232127348551,25,6.908080318371376
July 2025,G100000103925,L100000103921,United States,https://www.gem.wiki/Holcomb_Station,Holcomb Station,Unit 1,,,Sunflower Electric Power Corporation Inc [100%],E100000002327 [100%],Sunflower Electric Power Corporation Inc [100.0%],E100000002327 [100.0%],348.7,operating,1983.0,,,subcritical,subbituminous,,,,bioenergy,Holcomb,Finney,,Kansas,Northern America,Americas,37.9307889,-100.9724694,exact,,,,,,,,,42,0.55,11747.7,96100,2.001196473521067,5,10.00598236760533
July 2025,G100000104731,L100000104123,United States,https://www.gem.wiki/Hugo_power_station,Hugo power station,Unit 1,"Hugo 2 (Unit 2), Hugo 1 (Unit 1)",,Western Farmers Electric Cooperative [100%],E100000002343 [100%],Western Farmers Electric Cooperative [100.0%],E100000002343 [100.0%],446.0,operating,1982.0,,,subcritical,subbituminous,,,,,Fort Townsend,Choctaw,,Oklahoma,Northern America,Americas,34.014675,-95.3209667,exact,,,,,,,,,43,0.55,11747.7,96100,2.559603175194711,5,12.79801587597355
July 2025,G100000104756,L100000104223,United States,https://www.gem.wiki/Hunter_Power_Plant,Hunter Power Plant,Unit 3,,,PacifiCorp [100%],E100000003765 [100%],Berkshire Hathaway Inc [100.0%],E100000001155 [100.0%],527.2,operating,1983.0,,,subcritical,subbituminous,,,,,Castle Dale,Emery,,Utah,Northern America,Americas,39.173339,-111.028911,exact,,,,,,,,,42,0.55,10877.5,96100,2.801492264496454,5,14.00746132248227
July 2025,G100000104759,L100000104224,United States,https://www.gem.wiki/Huntington_Power_Plant,Huntington Power Plant,Unit 2,,,PacifiCorp [100%],E100000003765 [100%],Berkshire Hathaway Inc [100.0%],E100000001155 [100.0%],541.3,operating,1977.0,,,subcritical,subbituminous,,,,,Huntington,Emery,,Utah,Northern America,Americas,39.378786,-111.079314,exact,,,,,,,,,48,0.55,10877.5,96100,2.876418366411096,5,14.38209183205548
July 2025,G100000104814,L100000104017,United States,https://www.gem.wiki/Iatan_Generating_Station,Iatan Generating Station,Unit 2,,,Evergy Metro Inc [54%]; Empire District Electric Co [12%]; Evergy Missouri West Inc [18%]; Missouri Joint Municipal Electric Utility Commission [11%]; unknown [3%],E100000003005 [18%]; E100000001258 [11%]; E100000003004 [54%]; E100000150460 [12%]; E100000132388 [3%],Evergy Inc [72.7%]; Missouri Joint Municipal Electric Utility Commission [11.8%]; unknown [3.5%]; Algonquin Power & Utilities Corp,E100000001210 [72.7%]; E100000001258 [11.8%]; E100000132388 [3.5%]; E100000001133,914.0,operating,2010.0,,,supercritical,subbituminous,,,,,Weston,Platte,,Missouri,Northern America,Americas,39.449833,-94.978611,exact,,,,,,,,,15,0.55,9249.900000000001,96100,4.130172278919414,20,82.60344557838827
July 2025,G100000104836,L100000103794,United States,https://www.gem.wiki/Independence_Steam_Station,Independence Steam Station,Unit 2,,,City Water and Light (Arkansas) [15%]; East Texas Electric Cooperative Inc [7%]; Entergy Mississippi LLC [25%]; Arkansas Electric Cooperative Corp [35%]; Entergy Power LLC [14%]; unknown [3%],E100000002244 [7%]; E100000002176 [35%]; E100001001286 [14%]; E100000002989 [25%]; E100000132388 [3%]; E100000001181 [15%],Entergy Corp [39.4%]; Arkansas Electric Cooperative Corp [35.0%]; City Water and Light (Arkansas) [15.0%]; East Texas Electric Cooperative Inc [7.1%]; unknown [3.5%],E100000001209 [39.4%]; E100000002176 [35.0%]; E100000001181 [15.0%]; E100000002244 [7.1%]; E100000132388 [3.5%],900.0,operating,1984.0,,2030.0,subcritical,subbituminous,,,,,Newark,Independence,,Arkansas,Northern America,Americas,35.67815,-91.407736,exact,,,,,,,,,41,0.55,10877.5,96100,4.782517143487875,5,23.91258571743938
July 2025,G100000104872,L100000104225,United States,https://www.gem.wiki/Intermountain_power_station,Intermountain power station,Unit 1,,,Intermountain Power Agency [100%],E100000002269 [100%],Intermountain Power Agency [100.0%],E100000002269 [100.0%],820.0,operating,1986.0,,2025.0,subcritical,bituminous,,,,,Delta,Millard,,Utah,Northern America,Americas,39.51095,-112.580122,exact,,,,,,,,,39,0.55,10877.5,94600,4.289390910563551,1,4.289390910563551
July 2025,G100000104932,L100000104200,United States,https://www.gem.wiki/J._K._Spruce_Station,J. K. Spruce Station,"Unit 2, timepoint 1","Calaveras, Spruce",,City of San Antonio (Texas) [100%],E100000002226 [100%],City of San Antonio (Texas) [100.0%],E100000002226 [100.0%],878.0,operating,2010.0,,2027.0,subcritical,subbituminous,,"fossil gas: natural gas, coal: unknown",G100001017982,,San Antonio,Bexar,,Texas,Northern America,Americas,29.309722,-98.3203,exact,,,,,,,,no,15,0.55,9572.2,96100,4.10573782860497,2,8.21147565720994
July 2025,G100000101608,L100000104075,United States,https://www.gem.wiki/James_E._Rogers_Energy_Complex,James E. Rogers Energy Complex,Unit 5,Cliffside Plant,,Duke Energy Carolinas LLC [100%],E100000002838 [100%],Duke Energy Corp [100.0%],E100000001194 [100.0%],621.0,operating,1972.0,,2030.0,subcritical,bituminous,,,,fossil gas,Cliffside,Cleveland,,North Carolina,Northern America,Americas,35.216367,-81.762406,exact,,,,,,,,,53,0.55,10877.5,94600,3.248428970073127,5,16.24214485036564
July 2025,G100000105012,L100000103922,United States,https://www.gem.wiki/Jeffrey_Energy_Center,Jeffrey Energy Center,Unit 1,,,Evergy Missouri West Inc [8%]; Evergy Kansas Central Inc [72%]; Evergy Kansas South Inc [20%],E100000003005 [8%]; E100000003002 [72%]; E100000003003 [20%],Evergy Inc [100.0%],E100000001210 [100.0%],720.0,operating,1978.0,,2039.0,subcritical,subbituminous,,,,,Belvue,Pottawatomie,,Kansas,Northern America,Americas,39.286842,-96.116131,exact,,,,,,,,,47,0.55,10877.5,96100,3.8260137147903,14,53.56419200706421
July 2025,G100000105180,L100000104283,United States,https://www.gem.wiki/Jim_Bridger_Steam_Plant,Jim Bridger Steam Plant,"Unit 4, timepoint 1",,,PacifiCorp [66%]; Idaho Power Co [33%],E100000003765 [66%]; E100000003294 [33%],Berkshire Hathaway Inc [66.7%]; IDACORP Inc [33.3%],E100000001155 [66.7%]; E100000001235 [33.3%],584.0,operating,1979.0,,2042.0,subcritical,subbituminous,,fossil gas: natural gas,G100001017973,,Rock Springs,Sweetwater,,Wyoming,Northern America,Americas,41.738081,-108.786556,exact,,,,,,,,not found,46,0.55,10877.5,96100,3.10332223532991,17,52.75647800060847
July 2025,G100000105317,L100000104272,United States,https://www.gem.wiki/John_Madgett_Station,John Madgett Station,Unit 1,J. P. Madgett Station,,Dairyland Power Cooperative [100%],E100000002769 [100%],Touchstone Energy Cooperative Inc [100.0%],E100000001311 [100.0%],387.0,operating,1979.0,,,subcritical,subbituminous,,,,,Alma,Buffalo,,Wisconsin,Northern America,Americas,44.304994,-91.9117,exact,,,,,,,,,46,0.55,11747.7,96100,2.22100096143577,5,11.10500480717885
July 2025,G100000109554,L100000104029,United States,https://www.gem.wiki/John_Twitty_Energy_Center,John Twitty Energy Center,Unit 2,Southwest Power Station,,City Utilities of Springfield - (MO) [100%],E100000002199 [100%],City Utilities of Springfield - (MO) [100.0%],E100000002199 [100.0%],300.0,operating,2011.0,,2051.0,subcritical,subbituminous,,,,,Springfield,Greene,,Missouri,Northern America,Americas,37.150882,-93.389741,exact,,,,,,,,,14,0.55,10442.4,96100,1.53040548591612,26,39.79054263381913
July 2025,G100000105322,L100000103795,United States,https://www.gem.wiki/John_W._Turk_Jr._Power_Plant,John W. Turk Jr. Power Plant,Unit 1,Hempstead power station,,Southwestern Electric Power Co [73%]; Oklahoma Municipal Power Authority [6%]; Arkansas Electric Cooperative Corp [11%]; East Texas Electric Cooperative Inc [8%],E100000002176 [11%]; E100000002298 [6%]; E100000004084 [73%]; E100000002244 [8%],American Electric Power Company Inc [73.3%]; Arkansas Electric Cooperative Corp [11.7%]; East Texas Electric Cooperative Inc [8.3%]; Oklahoma Municipal Power Authority [6.7%],E100000001140 [73.3%]; E100000002176 [11.7%]; E100000002244 [8.3%]; E100000002298 [6.7%],609.0,operating,2012.0,,,ultra-supercritical,subbituminous,,,,,Fulton,Hempstead,,Arkansas,Northern America,Americas,33.65117,-93.811666,exact,,,,,,,,,13,0.55,9099.2,96100,2.70710709825513,22,59.55635616161285
July 2025,G100000105688,L100000104148,United States,https://www.gem.wiki/Keystone_Generating_Station,Keystone Generating Station,Unit 2,,,Chief Keystone Power II LLC [22%]; Chief Keystone Power LLC [44%]; Keystone Power Pass-Through Holders LLC [16%]; unknown [3%]; Montour LLC [12%],E100001001231 [44%]; E100001001357 [12%]; E100001001336 [16%]; E100001001230 [22%]; E100000132388 [3%],Chief Keystone Power LLC [44.4%]; Keystone Power Pass-Through Holders LLC [16.7%]; unknown [3.7%]; ArcLight Capital Holdings LLC; Talen Energy Corp,E100001001231 [44.4%]; E100001001336 [16.7%]; E100000132388 [3.7%]; E100001010205; E100000002328,936.0,operating,1968.0,,2028.0,supercritical,bituminous,,,,,Shelocta,Armstrong,,Pennsylvania,Northern America,Americas,40.660581,-79.340897,exact,,,,,,,,,57,0.55,10511.25,94600,4.73132626144893,3,14.19397878434679
July 2025,G100000105748,L100000103867,United States,https://www.gem.wiki/Kincaid_Generating_Station,Kincaid Generating Station,Unit 2,,,Kincaid Generation LLC [100%],E100001001276 [100%],Vistra Corp,E100000001322,659.5,operating,1968.0,,2027.0,subcritical,bituminous,,,,,Kincaid,Christian,,Illinois,Northern America,Americas,39.590881,-89.496789,exact,,,,,,,,,57,0.55,10877.5,94600,3.449821104288611,2,6.899642208577222
July 2025,G100000105766,L100000104190,United States,https://www.gem.wiki/Kingston_Fossil_Plant,Kingston Fossil Plant,Unit 6,,,Tennessee Valley Authority [100%],E100000002329 [100%],Tennessee Valley Authority [100.0%],E100000002329 [100.0%],200.0,operating,1955.0,,2027.0,subcritical,bituminous,,,,,Kingston,Roane,,Tennessee,Northern America,Americas,35.898858,-84.51985,exact,,,,,,,,,70,0.55,12617.9,94600,1.21358376981798,2,2.427167539635961
July 2025,G100000106061,L100000104111,United States,https://www.gem.wiki/Kyger_Creek_Station,Kyger Creek Station,Unit 2,,,Ohio Valley Electric Corp [100%],E100001000625 [100%],American Electric Power Company Inc [100.0%],E100000001140 [100.0%],217.2,operating,1955.0,,,subcritical,bituminous,,,,,Cheshire,Gallia,,Ohio,Northern America,Americas,38.916236,-82.127689,exact,,,,,,,,,70,0.55,12617.9,94600,1.317951974022326,5,6.589759870111632
